Loading train.pt and valid.pt from data/processed_100k
Train samples: 99392, Valid samples: 486
Parameters: 44,797,712
Training transformer on cuda
/data/250010067/courses/NLP/NLP_midterm_project/train.py:100: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with autocast(enabled=self.use_amp):
Epoch 0 | Batch 0/6212 | Loss: 9.2459
Epoch 14 | Batch 3900/6212 | Loss: 2.0336
Epoch 14 | Batch 4000/6212 | Loss: 1.8576
Epoch 14 | Batch 4100/6212 | Loss: 1.9906
Epoch 14 | Batch 4200/6212 | Loss: 1.7287
Epoch 14 | Batch 4300/6212 | Loss: 1.9625
Epoch 14 | Batch 4400/6212 | Loss: 1.9017
Epoch 14 | Batch 4500/6212 | Loss: 1.5583
Epoch 14 | Batch 4600/6212 | Loss: 2.1831
Epoch 14 | Batch 4700/6212 | Loss: 2.0355
Epoch 14 | Batch 4800/6212 | Loss: 1.8426
Epoch 14 | Batch 4900/6212 | Loss: 1.9545
Epoch 14 | Batch 5000/6212 | Loss: 2.1146
Epoch 14 | Batch 5100/6212 | Loss: 2.2303
Epoch 14 | Batch 5200/6212 | Loss: 2.1651
Epoch 14 | Batch 5300/6212 | Loss: 1.9140
Epoch 14 | Batch 5400/6212 | Loss: 1.7714
Epoch 14 | Batch 5500/6212 | Loss: 1.8012
Epoch 14 | Batch 5600/6212 | Loss: 1.7708
Epoch 14 | Batch 5700/6212 | Loss: 1.8299
Epoch 14 | Batch 5800/6212 | Loss: 2.0584
Epoch 14 | Batch 5900/6212 | Loss: 1.5907
Epoch 14 | Batch 6000/6212 | Loss: 2.0215
Epoch 14 | Batch 6100/6212 | Loss: 1.7720
Epoch 14 | Batch 6200/6212 | Loss: 1.7909
Epoch 14 | Time: 128.6s | Train Loss: 1.9070 | Val Loss: 3.5920
Epoch 15 | Batch 0/6212 | Loss: 1.7327
Epoch 15 | Batch 100/6212 | Loss: 2.1195
Epoch 15 | Batch 200/6212 | Loss: 1.7859
Epoch 15 | Batch 300/6212 | Loss: 1.9193
Epoch 15 | Batch 400/6212 | Loss: 1.4040
Epoch 15 | Batch 500/6212 | Loss: 1.7511
Epoch 15 | Batch 600/6212 | Loss: 1.4975
Epoch 15 | Batch 700/6212 | Loss: 1.6928
Epoch 15 | Batch 800/6212 | Loss: 2.2451
Epoch 15 | Batch 900/6212 | Loss: 2.0083
Epoch 15 | Batch 1000/6212 | Loss: 1.7417
Epoch 15 | Batch 1100/6212 | Loss: 2.0783
Epoch 15 | Batch 1200/6212 | Loss: 1.9319
Epoch 15 | Batch 1300/6212 | Loss: 1.6580
Epoch 15 | Batch 1400/6212 | Loss: 1.8297
Epoch 15 | Batch 1500/6212 | Loss: 1.8670
Epoch 15 | Batch 1600/6212 | Loss: 1.6224
Epoch 15 | Batch 1700/6212 | Loss: 1.9641
Epoch 15 | Batch 1800/6212 | Loss: 1.7938
Epoch 15 | Batch 1900/6212 | Loss: 1.9406
Epoch 15 | Batch 2000/6212 | Loss: 1.8775
Epoch 15 | Batch 2100/6212 | Loss: 1.6758
Epoch 15 | Batch 2200/6212 | Loss: 1.8732
Epoch 15 | Batch 2300/6212 | Loss: 1.5254
Epoch 15 | Batch 2400/6212 | Loss: 2.0491
Epoch 15 | Batch 2500/6212 | Loss: 2.3780
Epoch 15 | Batch 2600/6212 | Loss: 2.1362
Epoch 15 | Batch 2700/6212 | Loss: 1.8350
Epoch 15 | Batch 2800/6212 | Loss: 1.8200
Epoch 15 | Batch 2900/6212 | Loss: 2.0417
Epoch 15 | Batch 3000/6212 | Loss: 1.8118
Epoch 15 | Batch 3100/6212 | Loss: 1.6538
Epoch 15 | Batch 3200/6212 | Loss: 1.9004
Epoch 15 | Batch 3300/6212 | Loss: 1.9910
Epoch 15 | Batch 3400/6212 | Loss: 1.9103
Epoch 15 | Batch 3500/6212 | Loss: 2.0039
Epoch 15 | Batch 3600/6212 | Loss: 2.1645
Epoch 15 | Batch 3700/6212 | Loss: 1.9757
Epoch 15 | Batch 3800/6212 | Loss: 1.6303
Epoch 15 | Batch 3900/6212 | Loss: 1.6388
Epoch 15 | Batch 4000/6212 | Loss: 1.9428
Epoch 15 | Batch 4100/6212 | Loss: 1.6139
Epoch 15 | Batch 4200/6212 | Loss: 1.8182
Epoch 15 | Batch 4300/6212 | Loss: 1.7459
Epoch 15 | Batch 4400/6212 | Loss: 1.9410
Epoch 15 | Batch 4500/6212 | Loss: 1.6370
Epoch 15 | Batch 4600/6212 | Loss: 2.2127
Epoch 15 | Batch 4700/6212 | Loss: 1.9469
Epoch 15 | Batch 4800/6212 | Loss: 1.7586
Epoch 15 | Batch 4900/6212 | Loss: 1.7787
Epoch 15 | Batch 5000/6212 | Loss: 1.8412
Epoch 15 | Batch 5100/6212 | Loss: 2.1112
Epoch 15 | Batch 5200/6212 | Loss: 1.6402
Epoch 15 | Batch 5300/6212 | Loss: 1.7553
Epoch 15 | Batch 5400/6212 | Loss: 1.9005
Epoch 15 | Batch 5500/6212 | Loss: 1.8178
Epoch 15 | Batch 5600/6212 | Loss: 1.7997
Epoch 15 | Batch 5700/6212 | Loss: 1.7618
Epoch 15 | Batch 5800/6212 | Loss: 1.6394
Epoch 15 | Batch 5900/6212 | Loss: 2.2595
Epoch 15 | Batch 6000/6212 | Loss: 1.8302
Epoch 15 | Batch 6100/6212 | Loss: 2.1720
Epoch 15 | Batch 6200/6212 | Loss: 1.9479
Epoch 15 | Time: 129.3s | Train Loss: 1.8615 | Val Loss: 3.5941
Epoch 16 | Batch 0/6212 | Loss: 1.6725
Epoch 16 | Batch 100/6212 | Loss: 1.8448
Epoch 16 | Batch 200/6212 | Loss: 1.6590
Epoch 16 | Batch 300/6212 | Loss: 2.0043
Epoch 16 | Batch 400/6212 | Loss: 1.7903
Epoch 16 | Batch 500/6212 | Loss: 1.7192
Epoch 16 | Batch 600/6212 | Loss: 2.1220
Epoch 16 | Batch 700/6212 | Loss: 1.9361
Epoch 16 | Batch 800/6212 | Loss: 1.6245
Epoch 16 | Batch 900/6212 | Loss: 1.8900
Epoch 16 | Batch 1000/6212 | Loss: 1.8581
Epoch 16 | Batch 1100/6212 | Loss: 1.4013
Epoch 16 | Batch 1200/6212 | Loss: 1.9982
Epoch 16 | Batch 1300/6212 | Loss: 1.8300
Epoch 16 | Batch 1400/6212 | Loss: 1.6665
Epoch 16 | Batch 1500/6212 | Loss: 1.7367
Epoch 16 | Batch 1600/6212 | Loss: 2.2758
Epoch 16 | Batch 1700/6212 | Loss: 1.7774
Epoch 16 | Batch 1800/6212 | Loss: 1.9979
Epoch 16 | Batch 1900/6212 | Loss: 1.8117
Epoch 16 | Batch 2000/6212 | Loss: 1.9575
Epoch 16 | Batch 2100/6212 | Loss: 1.8228
Epoch 16 | Batch 2200/6212 | Loss: 1.9046
Epoch 16 | Batch 2300/6212 | Loss: 2.0004
Epoch 16 | Batch 2400/6212 | Loss: 1.8382
Epoch 16 | Batch 2500/6212 | Loss: 1.8565
Epoch 16 | Batch 2600/6212 | Loss: 2.1177
Epoch 16 | Batch 2700/6212 | Loss: 1.9145
Epoch 16 | Batch 2800/6212 | Loss: 1.9855
Epoch 16 | Batch 2900/6212 | Loss: 1.6872
Epoch 16 | Batch 3000/6212 | Loss: 1.9883
Epoch 16 | Batch 3100/6212 | Loss: 1.5462
Epoch 16 | Batch 3200/6212 | Loss: 1.7951
Epoch 16 | Batch 3300/6212 | Loss: 1.5938
Epoch 16 | Batch 3400/6212 | Loss: 1.7192
Epoch 16 | Batch 3500/6212 | Loss: 1.9306
Epoch 16 | Batch 3600/6212 | Loss: 1.8205
Epoch 16 | Batch 3700/6212 | Loss: 1.8069
Epoch 16 | Batch 3800/6212 | Loss: 1.5899
Epoch 16 | Batch 3900/6212 | Loss: 2.0477
Epoch 16 | Batch 4000/6212 | Loss: 1.9641
Epoch 16 | Batch 4100/6212 | Loss: 2.1130
Epoch 16 | Batch 4200/6212 | Loss: 1.7194
Epoch 16 | Batch 4300/6212 | Loss: 1.5237
Epoch 16 | Batch 4400/6212 | Loss: 1.5227
Epoch 16 | Batch 4500/6212 | Loss: 1.7759
Epoch 16 | Batch 4600/6212 | Loss: 2.0065
Epoch 16 | Batch 4700/6212 | Loss: 1.8436
Epoch 16 | Batch 4800/6212 | Loss: 2.0518
Epoch 16 | Batch 4900/6212 | Loss: 2.0301
Epoch 16 | Batch 5000/6212 | Loss: 1.9757
Epoch 16 | Batch 5100/6212 | Loss: 1.8273
Epoch 16 | Batch 5200/6212 | Loss: 1.7082
Epoch 16 | Batch 5300/6212 | Loss: 2.1365
Epoch 16 | Batch 5400/6212 | Loss: 1.7009
Epoch 16 | Batch 5500/6212 | Loss: 1.7535
Epoch 16 | Batch 5600/6212 | Loss: 1.9423
Epoch 16 | Batch 5700/6212 | Loss: 1.7273
Epoch 16 | Batch 5800/6212 | Loss: 1.8607
Epoch 16 | Batch 5900/6212 | Loss: 2.0567
Epoch 16 | Batch 6000/6212 | Loss: 1.6730
Epoch 16 | Batch 6100/6212 | Loss: 2.1873
Epoch 16 | Batch 6200/6212 | Loss: 1.5040
Epoch 16 | Time: 129.4s | Train Loss: 1.8195 | Val Loss: 3.6007
Epoch 17 | Batch 0/6212 | Loss: 1.8881
Epoch 17 | Batch 100/6212 | Loss: 1.7653
Epoch 17 | Batch 200/6212 | Loss: 1.8306
Epoch 17 | Batch 300/6212 | Loss: 1.7065
Epoch 17 | Batch 400/6212 | Loss: 1.6437
Epoch 17 | Batch 500/6212 | Loss: 1.9762
Epoch 17 | Batch 600/6212 | Loss: 2.0368
Epoch 17 | Batch 700/6212 | Loss: 1.8776
Epoch 17 | Batch 800/6212 | Loss: 1.5181
Epoch 17 | Batch 900/6212 | Loss: 1.7162
Epoch 17 | Batch 1000/6212 | Loss: 1.7510
Epoch 17 | Batch 1100/6212 | Loss: 1.6655
Epoch 17 | Batch 1200/6212 | Loss: 1.7037
Epoch 17 | Batch 1300/6212 | Loss: 2.1042
Epoch 17 | Batch 1400/6212 | Loss: 1.7561
Epoch 17 | Batch 1500/6212 | Loss: 1.5897
Epoch 17 | Batch 1600/6212 | Loss: 1.6897
Epoch 17 | Batch 1700/6212 | Loss: 1.4973
Epoch 17 | Batch 1800/6212 | Loss: 1.7674
Epoch 17 | Batch 1900/6212 | Loss: 1.8806
Epoch 17 | Batch 2000/6212 | Loss: 2.0187
Epoch 17 | Batch 2100/6212 | Loss: 1.5346
Epoch 17 | Batch 2200/6212 | Loss: 1.9554
Epoch 17 | Batch 2300/6212 | Loss: 1.8640
Epoch 17 | Batch 2400/6212 | Loss: 1.6177
Epoch 17 | Batch 2500/6212 | Loss: 1.9356
Epoch 17 | Batch 2600/6212 | Loss: 1.8062
Epoch 17 | Batch 2700/6212 | Loss: 1.7419
Epoch 17 | Batch 2800/6212 | Loss: 1.9689
Epoch 17 | Batch 2900/6212 | Loss: 1.7534
Epoch 17 | Batch 3000/6212 | Loss: 1.8180
Epoch 17 | Batch 3100/6212 | Loss: 2.0154
Epoch 17 | Batch 3200/6212 | Loss: 1.7660
Epoch 17 | Batch 3300/6212 | Loss: 1.7656
Epoch 17 | Batch 3400/6212 | Loss: 1.9826
Epoch 17 | Batch 3500/6212 | Loss: 1.7387
Epoch 17 | Batch 3600/6212 | Loss: 1.9064
Epoch 17 | Batch 3700/6212 | Loss: 1.5530
Epoch 17 | Batch 3800/6212 | Loss: 1.4960
Epoch 17 | Batch 3900/6212 | Loss: 1.6665
Epoch 17 | Batch 4000/6212 | Loss: 1.6960
Epoch 17 | Batch 4100/6212 | Loss: 1.8380
Epoch 17 | Batch 4200/6212 | Loss: 1.7955
Epoch 17 | Batch 4300/6212 | Loss: 1.7848
Epoch 17 | Batch 4400/6212 | Loss: 1.9612
Epoch 17 | Batch 4500/6212 | Loss: 1.7674
Epoch 17 | Batch 4600/6212 | Loss: 2.1290
Epoch 17 | Batch 4700/6212 | Loss: 1.6518
Epoch 17 | Batch 4800/6212 | Loss: 1.8103
Epoch 17 | Batch 4900/6212 | Loss: 1.6465
Epoch 17 | Batch 5000/6212 | Loss: 1.8994
Epoch 17 | Batch 5100/6212 | Loss: 1.2597
Epoch 17 | Batch 5200/6212 | Loss: 1.7792
Epoch 17 | Batch 5300/6212 | Loss: 2.1604
Epoch 17 | Batch 5400/6212 | Loss: 1.9286
Epoch 17 | Batch 5500/6212 | Loss: 1.7262
Epoch 17 | Batch 5600/6212 | Loss: 1.5255
Epoch 17 | Batch 5700/6212 | Loss: 1.8240
Epoch 17 | Batch 5800/6212 | Loss: 1.9707
Epoch 17 | Batch 5900/6212 | Loss: 1.7500
Epoch 17 | Batch 6000/6212 | Loss: 1.4855
Epoch 17 | Batch 6100/6212 | Loss: 1.7446
Epoch 17 | Batch 6200/6212 | Loss: 1.7543
Epoch 17 | Time: 128.6s | Train Loss: 1.7803 | Val Loss: 3.6257
Epoch 18 | Batch 0/6212 | Loss: 1.7279
Epoch 18 | Batch 100/6212 | Loss: 1.7500
Epoch 18 | Batch 200/6212 | Loss: 1.7590
Epoch 18 | Batch 300/6212 | Loss: 1.7875
Epoch 18 | Batch 400/6212 | Loss: 1.6618
Epoch 18 | Batch 500/6212 | Loss: 1.6258
Epoch 18 | Batch 600/6212 | Loss: 1.5198
Epoch 18 | Batch 700/6212 | Loss: 1.9219
Epoch 18 | Batch 800/6212 | Loss: 1.4867
Epoch 18 | Batch 900/6212 | Loss: 1.4995
Epoch 18 | Batch 1000/6212 | Loss: 1.5341
Epoch 18 | Batch 1100/6212 | Loss: 1.6614
Epoch 18 | Batch 1200/6212 | Loss: 1.7004
Epoch 18 | Batch 1300/6212 | Loss: 1.9875
Epoch 18 | Batch 1400/6212 | Loss: 1.5389
Epoch 18 | Batch 1500/6212 | Loss: 1.7002
Epoch 18 | Batch 1600/6212 | Loss: 2.3211
Epoch 18 | Batch 1700/6212 | Loss: 1.8105
Epoch 18 | Batch 1800/6212 | Loss: 1.9863
Epoch 18 | Batch 1900/6212 | Loss: 1.7862
Epoch 18 | Batch 2000/6212 | Loss: 1.4275
Epoch 18 | Batch 2100/6212 | Loss: 1.8081
Epoch 18 | Batch 2200/6212 | Loss: 1.6854
Epoch 18 | Batch 2300/6212 | Loss: 1.8636
Epoch 18 | Batch 2400/6212 | Loss: 1.9054
Epoch 18 | Batch 2500/6212 | Loss: 1.6640
Epoch 18 | Batch 2600/6212 | Loss: 1.7121
Epoch 18 | Batch 2700/6212 | Loss: 1.6097
Epoch 18 | Batch 2800/6212 | Loss: 1.7714
Epoch 18 | Batch 2900/6212 | Loss: 2.0470
Epoch 18 | Batch 3000/6212 | Loss: 1.6694
Epoch 18 | Batch 3100/6212 | Loss: 1.8046
Epoch 18 | Batch 3200/6212 | Loss: 1.7699
Epoch 18 | Batch 3300/6212 | Loss: 1.6614
Epoch 18 | Batch 3400/6212 | Loss: 1.7908
Epoch 18 | Batch 3500/6212 | Loss: 1.6937
Epoch 18 | Batch 3600/6212 | Loss: 1.5078
Epoch 18 | Batch 3700/6212 | Loss: 1.5775
Epoch 18 | Batch 3800/6212 | Loss: 1.8056
Epoch 18 | Batch 3900/6212 | Loss: 1.8250
Epoch 18 | Batch 4000/6212 | Loss: 1.8214
Epoch 18 | Batch 4100/6212 | Loss: 1.8495
Epoch 18 | Batch 4200/6212 | Loss: 1.7234
Epoch 18 | Batch 4300/6212 | Loss: 1.5586
Epoch 18 | Batch 4400/6212 | Loss: 1.7436
Epoch 18 | Batch 4500/6212 | Loss: 1.6658
Epoch 18 | Batch 4600/6212 | Loss: 1.7851
Epoch 18 | Batch 4700/6212 | Loss: 1.7254
Epoch 18 | Batch 4800/6212 | Loss: 1.3507
Epoch 18 | Batch 4900/6212 | Loss: 1.9884
Epoch 18 | Batch 5000/6212 | Loss: 1.6531
Epoch 18 | Batch 5100/6212 | Loss: 1.6794
Epoch 18 | Batch 5200/6212 | Loss: 1.6731
Epoch 18 | Batch 5300/6212 | Loss: 1.6626
Epoch 18 | Batch 5400/6212 | Loss: 1.8808
Epoch 18 | Batch 5500/6212 | Loss: 1.7500
Epoch 18 | Batch 5600/6212 | Loss: 1.5682
Epoch 18 | Batch 5700/6212 | Loss: 2.1640
Epoch 18 | Batch 5800/6212 | Loss: 1.6426
Epoch 18 | Batch 5900/6212 | Loss: 1.7225
Epoch 18 | Batch 6000/6212 | Loss: 1.8254
Epoch 18 | Batch 6100/6212 | Loss: 1.6457
Epoch 18 | Batch 6200/6212 | Loss: 1.7666
Epoch 18 | Time: 128.3s | Train Loss: 1.7437 | Val Loss: 3.6315
Epoch 19 | Batch 0/6212 | Loss: 1.7847
Epoch 19 | Batch 100/6212 | Loss: 1.9163
Epoch 19 | Batch 200/6212 | Loss: 1.7523
Epoch 19 | Batch 300/6212 | Loss: 1.5872
Epoch 19 | Batch 400/6212 | Loss: 1.5508
Epoch 19 | Batch 500/6212 | Loss: 1.5047
Epoch 19 | Batch 600/6212 | Loss: 1.5730
Epoch 19 | Batch 700/6212 | Loss: 1.9727
Epoch 19 | Batch 800/6212 | Loss: 1.6057
Epoch 19 | Batch 900/6212 | Loss: 1.9626
Epoch 19 | Batch 1000/6212 | Loss: 1.7280
Epoch 19 | Batch 1100/6212 | Loss: 2.0978
Epoch 19 | Batch 1200/6212 | Loss: 1.6274
Epoch 19 | Batch 1300/6212 | Loss: 1.8299
Epoch 19 | Batch 1400/6212 | Loss: 1.8245
Epoch 19 | Batch 1500/6212 | Loss: 1.7312
Epoch 19 | Batch 1600/6212 | Loss: 1.9493
Epoch 19 | Batch 1700/6212 | Loss: 1.4964
Epoch 19 | Batch 1800/6212 | Loss: 1.8241
Epoch 19 | Batch 1900/6212 | Loss: 1.5847
Epoch 19 | Batch 2000/6212 | Loss: 1.5923
Epoch 19 | Batch 2100/6212 | Loss: 1.3495
Epoch 19 | Batch 2200/6212 | Loss: 1.7963
Epoch 19 | Batch 2300/6212 | Loss: 1.7604
Epoch 19 | Batch 2400/6212 | Loss: 1.8940
Epoch 19 | Batch 2500/6212 | Loss: 1.3547
Epoch 19 | Batch 2600/6212 | Loss: 1.7492
Epoch 19 | Batch 2700/6212 | Loss: 1.7255
Epoch 19 | Batch 2800/6212 | Loss: 2.1418
Epoch 19 | Batch 2900/6212 | Loss: 1.7265
Epoch 19 | Batch 3000/6212 | Loss: 1.8056
Epoch 19 | Batch 3100/6212 | Loss: 1.7177
Epoch 19 | Batch 3200/6212 | Loss: 1.8228
Epoch 19 | Batch 3300/6212 | Loss: 1.7417
Epoch 19 | Batch 3400/6212 | Loss: 1.9808
Epoch 19 | Batch 3500/6212 | Loss: 1.9020
Epoch 19 | Batch 3600/6212 | Loss: 1.6115
Epoch 19 | Batch 3700/6212 | Loss: 1.7687
Epoch 19 | Batch 3800/6212 | Loss: 1.4342
Epoch 19 | Batch 3900/6212 | Loss: 1.8044
Epoch 19 | Batch 4000/6212 | Loss: 1.7426
Epoch 19 | Batch 4100/6212 | Loss: 1.9641
Epoch 19 | Batch 4200/6212 | Loss: 1.6043
Epoch 19 | Batch 4300/6212 | Loss: 1.8525
Epoch 19 | Batch 4400/6212 | Loss: 1.5148
Epoch 19 | Batch 4500/6212 | Loss: 1.7576
Epoch 19 | Batch 4600/6212 | Loss: 1.7262
Epoch 19 | Batch 4700/6212 | Loss: 1.8064
Epoch 19 | Batch 4800/6212 | Loss: 2.0734
Epoch 19 | Batch 4900/6212 | Loss: 1.6930
Epoch 19 | Batch 5000/6212 | Loss: 1.7020
Epoch 19 | Batch 5100/6212 | Loss: 2.1247
Epoch 19 | Batch 5200/6212 | Loss: 1.6834
Epoch 19 | Batch 5300/6212 | Loss: 1.6375
Epoch 19 | Batch 5400/6212 | Loss: 1.5629
Epoch 19 | Batch 5500/6212 | Loss: 1.5212
Epoch 19 | Batch 5600/6212 | Loss: 1.4768
Epoch 19 | Batch 5700/6212 | Loss: 2.0111
Epoch 19 | Batch 5800/6212 | Loss: 1.4602
Epoch 19 | Batch 5900/6212 | Loss: 1.6600
Epoch 19 | Batch 6000/6212 | Loss: 1.7607
Epoch 19 | Batch 6100/6212 | Loss: 1.7231
Epoch 19 | Batch 6200/6212 | Loss: 1.8452
Epoch 19 | Time: 128.5s | Train Loss: 1.7086 | Val Loss: 3.6455

Total training time: 00:43:33 (2613.8s)
